centerline_x,centerline_y,tangent_x,tangent_y,normal_x,normal_y,curvature,inner_x,inner_y,outer_x,outer_y
17.5196443251869,17.248676689729525,0.7237848440975695,0.6900257237630036,-0.6900257237630036,0.7237848440975695,-0.0020455238997442223,20.969772944001917,13.629752469241676,14.069515706371881,20.867600910217373
18.138513587265102,17.83763442071158,0.7250151403017878,0.6887329281609665,-0.6887329281609665,0.7250151403017878,-0.0021326803846980743,21.582178228069935,14.212558719202642,14.694848946460269,21.46271012222052
18.756665337583716,18.423769740512498,0.7262910889325195,0.687387266493361,-0.687387266493361,0.7262910889325195,-0.0022214321880924216,22.19360167005052,14.7923142958499,15.31972900511691,22.055225185175097
19.374075123689764,19.006989906179836,0.7276129356238378,0.6859879123664361,-0.6859879123664361,0.7276129356238378,-0.0023118542696926193,22.804014685521945,15.368925228060647,15.944135561857584,22.645054584299025
19.990718522480456,19.587202636019864,0.7289809320271999,0.6845340026183906,-0.6845340026183906,0.7289809320271999,-0.002404023817061223,23.41338853557241,15.942297975883864,16.568048509388504,23.232107296155863
20.606571141169255,20.16431612419906,0.7303953354836963,0.6830246363811916,-0.6830246363811916,0.7303953354836963,-0.002498020353530667,24.021694323075213,16.51233944678058,17.191447959263296,23.816292801617543
21.221608618250787,20.73823905527035,0.7318564086676067,0.6814588741018441,-0.6814588741018441,0.7318564086676067,-0.002593925849554967,24.628902988760007,17.078957011932314,17.814314247741567,24.397521098608383
21.835806624464542,21.308880618621764,0.7333644191990383,0.6798357365223289,-0.6798357365223289,0.7333644191990383,-0.002691824837540078,25.234985307076187,17.642058522626574,18.436627941852898,24.975702714616954
22.449140863757258,21.876150522845215,0.7349196392232439,0.67815420361742,-0.67815420361742,0.7349196392232439,-0.0027918045302463518,25.83991188184436,18.201552326728997,19.058369845670157,25.550748718961433
23.061587074244013,22.439959010023102,0.736522344954068,0.6764132134896248,-0.6764132134896248,0.736522344954068,-0.00289395494284903,26.44365314169214,18.757347285252763,19.679521006795888,26.12257073479344
23.673121029167973,23.000216869930547,0.7381728161787755,0.6746116612205096,-0.6746116612205096,0.7381728161787755,-0.002998369018733554,27.046179335270523,19.30935278903667,20.300062723065423,26.691080950824425
24.283718537858714,23.556835454150892,0.7398713357213357,0.6727483976777101,-0.6727483976777101,0.7398713357213357,-0.0031051427590918232,27.647460526247265,19.857478775544216,20.919976549470164,27.25619213275757
24.89335544668916,24.109726690102384,0.7416181888610286,0.6708222282769762,-0.6708222282769762,0.7416181888610286,-0.0032143753563726937,28.24746658807404,20.401635745797243,21.53924430530428,27.817817634407525
25.502007640031042,24.658803094973717,0.7434136627030264,0.6688319116986503,-0.6688319116986503,0.7434136627030264,-0.0033261693316251795,28.846167198524295,20.941734781458585,22.15784808153779,28.375871408488848
26.10965104120882,25.203977789566228,0.7452580454973765,0.6667761585580502,-0.6667761585580502,0.7452580454973765,-0.0034406306757553498,29.44353183399907,21.477687562079346,22.77577024841857,28.93026801705311
26.71626161345213,25.74516451204063,0.7471516259025726,0.6646536300293124,-0.6646536300293124,0.7471516259025726,-0.003557868994697861,30.039529763598694,22.009406382527768,23.392993463305565,29.480922641553494
27.321815360846585,26.282277631566032,0.7490946921896363,0.6624629364223434,-0.6624629364223434,0.7490946921896363,-0.003677997658479563,30.634130042958304,22.53680417061785,24.009500678734867,30.027751092514215
27.926288329283004,26.815232161869123,0.7510875313823777,0.6602026357126468,-0.6602026357126468,0.7510875313823777,-0.003801133954126111,31.22730150784624,23.059794504957235,24.62527515071977,30.57066981878101
28.529656607404974,27.343943774681367,0.7531304283291996,0.6578712320239246,-0.6578712320239246,0.7531304283291996,-0.0039273992423315375,31.819012767524598,23.57829163303537,25.24030044728535,31.109595916327365
29.131896327554717,27.868328813082105,0.7552236647015215,0.6554671740635102,-0.6554671740635102,0.7552236647015215,-0.0040569191177758455,32.40923219787227,24.092210489574498,25.854560457237167,31.64444713658971
29.732983666717228,28.38830430473539,0.7573675179135749,0.6529888535108624,-0.6529888535108624,0.7573675179135749,-0.004189823572935687,32.99792793427154,24.601466715167515,26.468039399162915,32.175141894303266
30.332894847462665,28.90378797501854,0.7595622599579891,0.6504346033595632,-0.6504346033595632,0.7595622599579891,-0.004326247165187814,33.58506786426048,25.105976675228593,27.08072183066485,32.70159927480849
30.931606138886885,29.41469826004025,0.7618081561512311,0.6478026962134857,-0.6478026962134857,0.7618081561512311,-0.0044663291869536026,34.170619619954316,25.605657479284094,27.692592657819457,33.2237390407964
31.529093857550244,29.92095431954634,0.7641054637825991,0.6450913425380774,-0.6450913425380774,0.7641054637825991,-0.004610213838574922,34.75455057024063,26.100427000633346,28.303637144859856,33.741481638459334
32.125334368414364,30.42247604971085,0.7664544306600755,0.6422986888679905,-0.6422986888679905,0.7664544306600755,-0.00475805040354606,35.336827812754315,26.590203896410472,28.913840924074414,34.254748203011225
32.72030408577716,30.919184095810763,0.7688552935459416,0.6394228159726426,-0.6394228159726426,0.7688552935459416,-0.004909993425652755,35.91741816564037,27.074907628081057,29.523190005913946,34.76346056354047
33.31397947420576,31.41099986478212,0.7713082764746381,0.636461736981669,-0.636461736981669,0.7713082764746381,-0.005066202887486666,36.4962881591141,27.55445848240893,30.131670789297413,35.26754124715531
33.90633704946752,31.897845537655588,0.7738135889449061,0.6334133954726594,-0.6334133954726594,0.7738135889449061,-0.0052268443897108266,37.073404026830815,28.028777592931057,30.73927007210422,35.76691348238012
34.49735337945904,32.3796440818697,0.7763714239777973,0.6302756635240544,-0.6302756635240544,0.7763714239777973,-0.005392089330347954,37.64873169707931,28.49778696198071,31.34597506183877,36.26150120175868
35.08700508513305,32.85631926345943,0.778981956031659,0.627046339736618,-0.627046339736618,0.778981956031659,-0.005562115083247641,38.22223678381614,28.96140948330114,31.95177338644996,36.75122904361773
35.67526884142317,33.32779565911859,0.7816453387647222,0.623723147227504,-0.623723147227504,0.7816453387647222,-0.005737105174759468,38.79388457756069,29.41956896529498,32.55665310528565,37.2360223529422
36.26212137816669,33.79399866813395,0.7843617026354145,0.6203037316016031,-0.6203037316016031,0.7843617026354145,-0.005917249457495442,39.36364003617471,29.87219015495688,33.16060272015867,37.71580718131102
36.847539481024995,34.25485452418904,0.7871311523300117,0.6167856589056102,-0.6167856589056102,0.7871311523300117,-0.006102744279905956,39.931467775553045,30.319198762538985,33.763611186496945,38.1905102858391
37.43149999240188,34.710290307036125,0.7899537640067256,0.6131664135710686,-0.6131664135710686,0.7899537640067256,-0.006293792650216699,40.49733206025722,30.760521487002496,34.36566792454654,38.66005912706975
38.013979812359665,35.16023395403419,0.7928295823447948,0.6094433963535728,-0.6094433963535728,0.7928295823447948,-0.006490604393078749,41.061196794127525,31.196086042310217,34.966762830591804,39.12438186575817
38.59495589953287,35.60461427155127,0.7957586173866337,0.6056139222763237,-0.6056139222763237,0.7957586173866337,-0.00669339629706839,41.62302551091449,31.6258211846181,35.56688628815125,39.583407358484436
39.17440527203973,36.04336094622925,0.7987408411605584,0.6016752185873401,-0.6016752185873401,0.7987408411605584,-0.00690239225093562,42.18278136497643,32.04965674042646,36.16602917910303,40.03706515203204
39.75230500839129,36.476404556109415,0.801776184071117,0.5976244227408704,-0.5976244227408704,0.801776184071117,-0.007117823366239214,42.74042712209564,32.46752363575383,36.76418289468694,40.485285476465
40.32863224839812,36.90367658161695,0.804864531043537,0.5934585804148992,-0.5934585804148992,0.804864531043537,-0.007339928083719624,43.29592515047262,32.87935392639926,37.361339346323625,40.92799923683464
40.903364194074584,37.3251094164026,0.8080057174083553,0.5891746435781238,-0.5891746435781238,0.8080057174083553,-0.007568952260447442,43.849237411965206,33.28508082936082,37.95749097618396,41.36513800344437
41.4764781105407,37.740636378039945,0.8111995245118414,0.5847694686214068,-0.5847694686214068,0.8111995245118414,-0.0078051492344427004,44.40032545364773,33.684638755480734,38.55263076743366,41.796634000599155
42.04795132692143,38.150191718576366,0.8144456750374501,0.5802398145704861,-0.5802398145704861,0.8144456750374501,-0.008048779863087515,44.949150399773856,34.077963343389115,39.146752254069,42.22242009376362
42.61776123724353,38.55371063493624,0.8177438280231981,0.5755823413986625,-0.5755823413986625,0.8177438280231981,-0.008300112531249446,45.49567294423684,34.46499149482025,39.73984953025022,42.64242977505223
43.185885301329726,38.95112927917455,0.8210935735596021,0.5707936084602931,-0.5707936084602931,0.8210935735596021,-0.00855942312459455,46.039853343631194,34.84566141137654,40.33191725902826,43.056597146972564
43.75230104569043,39.3423847685795,0.8244944271526498,0.5658700730682122,-0.5658700730682122,0.8244944271526498,-0.00882699496309586,46.581651411031494,35.21991263281625,40.922950680349366,43.464856904342746
44.31698606441261,39.727415195622186,0.827945823736202,0.5608080892406794,-0.5608080892406794,0.827945823736202,-0.009103118689233792,47.121026510616005,35.587686076941175,41.512945618209216,43.8671443143032
44.87991802004621,40.106159637752185,0.8314471113183043,0.5556039066461351,-0.5556039066461351,0.8314471113183043,-0.00938809210483998,47.65793755327689,35.94892408116066,42.101898486815536,44.26339519434371
45.44107464448774,40.4785581670372,0.8349975442460974,0.5502536697769371,-0.5502536697769371,0.8349975442460974,-0.009682219949953936,48.19234299337243,36.30357044580671,42.689806295603056,44.653545888267686
46.000433739861094,40.844551859645264,0.8385962760744279,0.5447534173863455,-0.5447534173863455,0.8385962760744279,-0.009985813616444746,48.724200826792824,36.651570479273126,43.276666652929364,45.0375332400174
46.55797317939571,41.20408280516822,0.8422423520238718,0.5390990822263534,-0.5390990822263534,0.8422423520238718,-0.010299190788497406,49.253468590527476,36.99287104504886,43.86247776826394,45.41529456528758
47.113670908301785,41.55709411578468,0.8459347010147548,0.5332864911274967,-0.5332864911274967,0.8459347010147548,-0.010622675001379442,49.78010336393927,37.3274206107109,44.4472384526643,45.786767620858456
47.667504944642744,41.903529935261325,0.8496721272648969,0.5273113654655517,-0.5273113654655517,0.8496721272648969,-0.010956595109189657,50.3040617719705,37.65516929893684,45.030948117314985,46.15189057158581
48.21945338020477,42.24333544779089,0.8534533014402981,0.521169322064006,-0.521169322064006,0.8534533014402981,-0.011301284651554,50.8252999905248,37.9760689405894,45.61360676988474,46.51060195499238
48.76949438136345,42.57645688666557,0.857276751349825,0.5148558745853935,-0.5148558745853935,0.857276751349825,-0.011657081108478039,51.34377375429042,38.29007312991644,46.195215008436485,46.86284064341469
49.31760618994744,42.90284154278438,0.8611408521772558,0.5083664354689732,-0.5083664354689732,0.8611408521772558,-0.012024325031801886,51.859438367292306,38.5971372818981,46.775774012602575,47.20854580367066
49.86376712409915,43.222437772993246,0.8650438162467872,0.50169631847682,-0.50169631847682,0.8650438162467872,-0.012403359040940316,52.37224871648325,38.897218691759306,47.35528553171505,47.547656854227185
50.407955579132455,43.53519500825637,0.8689836823214225,0.4948407419151145,-0.4948407419151145,0.8689836823214225,-0.01279452666984344,52.882159288708024,39.19027659664926,47.933751869556886,47.880113419863484
50.95015002838732,43.84106376165768,0.872958304437565,0.48779483260228546,-0.48779483260228546,0.872958304437565,-0.013198171051396281,53.38912419139875,39.47627223946986,48.51117586537589,48.2058552838455
51.49032902408126,44.13999563623098,0.8769653402837174,0.48055363066057877,-0.48055363066057877,0.8769653402837174,-0.01361463342481015,53.893097177384156,39.75516893481239,49.08756087077837,48.52482233764957
52.02847119815789,44.43194333261779,0.8810022391365201,0.4731120952125804,-0.4731120952125804,0.8810022391365201,-0.014044251450967604,54.39403167422079,40.02693213693519,49.662910722094985,48.836954528300396
52.56455526313207,44.71686065655136,0.885066229373489,0.46546511106912675,-0.46546511106912675,0.885066229373489,-0.014487357320194356,54.8918808184777,40.29152950968392,50.23722970778644,49.142191803418804
53.098560012932026,44.99470252616591,0.8891543055888474,0.4576074964998003,-0.4576074964998003,0.8891543055888474,-0.014944275636578115,55.386597495431026,40.54893099822167,50.810522530433026,49.44047405411015
53.63046432373824,45.265424979129826,0.8932632153468391,0.4495340121817557,-0.4495340121817557,0.8932632153468391,-0.01541532106277475,55.87813438464702,40.79910890239563,51.38279426282946,49.73174105586402
54.160247154819,45.528985179601776,0.8973894456159354,0.4412393714268075,-0.4412393714268075,0.8973894456159354,-0.015900795709278503,56.366444011953035,41.0420379515221,51.95405029768496,50.015932407681454
54.687887549362735,45.785341425008454,0.9015292089374836,0.4327182517904173,-0.4327182517904173,0.9015292089374836,-0.016400986252435718,56.85147880831482,41.277695380321035,52.524296290410646,50.29298746969587
55.213364635307016,46.03445315264315,0.9056784293936455,0.4239653081692647,-0.4239653081692647,0.9056784293936455,-0.016916160766105245,57.33319117615334,41.50606100567492,53.09353809446069,50.56284529961138
55.73665762616421,46.276280946083894,0.9098327284519951,0.41497518749631046,-0.41497518749631046,0.9098327284519951,-0.01744656525287527,57.81153356364576,41.72711730382392,53.66178168868266,50.82544458834387
56.257745821843706,46.510786541430214,0.9139874107779216,0.4057425451434332,-0.4057425451434332,0.9139874107779216,-0.017992419862202104,58.28645854756087,41.9408494875406,54.22903309612654,51.080723595319824
56.77660860947078,46.73793283335755,0.9181374501210326,0.39626206314161355,-0.39626206314161355,0.9181374501210326,-0.018553914784815582,58.75791892517884,42.14724558275238,54.79529829376271,51.32862008396271
57.29322546420198,46.957683880988384,0.9222774753980909,0.38652847032699134,-0.38652847032699134,0.9222774753980909,-0.019131205815314176,59.225867815836935,42.34629650399793,55.36058311256703,51.56907125797884
57.80757595003707,47.17000491357906,0.9264017571125661,0.37653656451764433,-0.37653656451764433,0.9264017571125661,-0.019724409578132162,59.69025877262529,42.537996128016225,55.92489312744885,51.80201369914189
58.31963972062732,47.37486233602148,0.9305041942696358,0.36628123682031,-0.36628123682031,0.9305041942696358,-0.02033359841608376,60.151045904728875,42.7223413646733,56.48823353652577,52.02738330736966
58.8293965200805,47.57222373415883,0.9345783019652479,0.3557574981581608,-0.3557574981581608,0.9345783019652479,-0.020958794945557416,60.608184010871305,42.899332224332596,57.050609029289696,52.24511524398507
59.336826183762035,47.762057879914344,0.9386171998485446,0.3449605080998072,-0.3449605080998072,0.9386171998485446,-0.021599966288224186,61.06162872426107,43.06897188067162,57.612023643263,52.45514387915707
59.84190863909268,47.944334736232484,0.942613601678291,0.3338856060555474,-0.3338856060555474,0.942613601678291,-0.022257017995911715,61.511336669370415,43.23126672784103,58.17248060881494,52.65740274462394
60.34462390634261,48.119025461831676,0.9465598062156787,0.3225283448891538,-0.3225283448891538,0.9465598062156787,-0.022929787693135847,61.95726563078838,43.38622643075328,58.731982181896846,52.85182449291007
60.844952099421704,48.28610241576773,0.9504476897175935,0.31088452697181496,-0.31088452697181496,0.9504476897175935,-0.023618038470719506,62.39937473428078,43.53386396717976,59.29052946456263,53.038340864355696
61.34287342666618,48.44553916180748,0.9542687003157163,0.29895024267886733,-0.29895024267886733,0.9542687003157163,-0.024321452073981144,62.83762464006052,43.674195660228904,59.84812221327184,53.21688266338606
61.83836819162153,48.597310472611674,0.9580138545871054,0.2867219112993575,-0.2867219112993575,0.9580138545871054,-0.02503962194013032,63.27197774811832,43.80724119967615,60.404758635124736,53.3873797455472
62.33141679382166,48.74139233372671,0.9616737366405601,0.27419632429298263,-0.27419632429298263,0.9616737366405601,-0.02577204615171477,63.702398415286574,43.93302365052391,60.960435172356746,53.54976101692951
62.821999729564226,48.87776194738431,0.9652385000593393,0.2613706907883834,-0.2613706907883834,0.9652385000593393,-0.026518120386123226,64.12885318350614,44.05156944708761,61.51514627562231,53.70395444768101
63.310097592682126,49.00639773610884,0.9686978730538713,0.24824268517099515,-0.24824268517099515,0.9686978730538713,-0.027277130955107302,64.5513110185371,44.16290837083948,62.068884166827154,53.849887101378194
63.795691075311176,49.127279346131374,0.972041167187026,0.23481049655772254,-0.23481049655772254,0.972041167187026,-0.028048248042824096,64.9697435580998,44.26707351019624,62.621638592522565,53.98748518206651
64.27876096865393,49.240387650610394,0.9752572900382835,0.2210728798997816,-0.2210728798997816,0.9752572900382835,-0.02883051926572691,65.38412536815284,44.36410120041898,63.17339656915502,54.11667410080181
64.7592881637394,49.345704752658,0.978334762170679,0.20702920839446975,-0.20702920839446975,0.978334762170679,-0.029622863692374057,65.79443420571175,44.454030941804604,63.72414212176705,54.2373785635114
65.23725365217909,49.443213988171784,0.981261738754579,0.19267952682197528,-0.19267952682197528,0.981261738754579,-0.030424066475427267,66.20065128628897,44.53690529439889,64.27385601806921,54.34952268194468
65.71263852691885,49.532899928471586,0.9840260361840253,0.17802460535542614,-0.17802460535542614,0.9840260361840253,-0.031232774261232978,66.60276155369598,44.61276974755146,64.82251550014172,54.45303010939171
66.1854239829868,49.61474838274069,0.9866151639934525,0.16306599332225263,-0.16306599332225263,0.9866151639934525,-0.03204749155379405,67.00075394959806,44.68167256277343,65.37009401637555,54.54782420270796
66.6555913182372,49.688746400271214,0.9890163623440001,0.14780607232397933,-0.14780607232397933,0.9890163623440001,-0.03286657821894718,67.3946216798571,44.74366458855121,65.9165609566173,54.633828211991215
67.12312193409028,49.754882272513306,0.9912166452985027,0.13224810805142834,-0.13224810805142834,0.9912166452985027,-0.03368824832039882,67.78436247434742,44.79879904602079,66.46188139383314,54.71096549900582
67.5879973362679,49.81314553492772,0.9932028500418209,0.11639630006492639,-0.11639630006492639,0.9932028500418209,-0.03451057048113308,68.16997883659253,44.847131284718614,67.00601583594327,54.77915978513683
68.05019913552523,49.86352696864164,0.9949616921280461,0.10025582874673762,-0.10025582874673762,0.9949616921280461,-0.035331469960773736,68.55147827925892,44.8887185080014,67.54891999179155,54.83833542928187
68.50970904837808,49.90601860190731,0.9964798267481378,0.08383289857807028,-0.08383289857807028,0.9964798267481378,-0.03614873263095776,68.92887354126843,44.92361946816662,68.09054455548774,54.888417735648005
68.96650889782619,49.940613711363454,0.9977439159110554,0.0671347768483136,-0.0671347768483136,0.9977439159110554,-0.036960011015935317,69.30218278206776,44.951894131808174,68.63083501358462,54.929333290918734
69.42058061407225,49.967306823099044,0.9987407013192076,0.050169826872507574,-0.050169826872507574,0.9987407013192076,-0.03776283254383287,69.67142974843479,44.973603316503,69.16973147970971,54.961010329695085
69.87190623523674,49.98609371351944,0.9994570825963952,0.03294753477731279,-0.03294753477731279,0.9994570825963952,-0.03855461012486373,70.0366439091233,44.988808300537464,69.70716856135017,54.98337912650141
70.32046790806838,49.99697141001468,0.9998802003952834,0.015478528918721353,-0.015478528918721353,0.9998802003952834,-0.03933265513603234,70.39786055266198,44.997570408038264,70.24307526347478,54.996372411991096
70.76624788865043,49.99993819142986,0.9999975237743679,-0.002225408980916386,0.002225408980916386,0.9999975237743679,-0.04009419284763189,70.75512084374584,44.99995057255802,70.77737493355501,54.999925810301704
71.20922854310253,49.99499358833744,0.9997969410945431,-0.020151341841048838,0.020151341841048838,0.9997969410945431,-0.040836380275493786,71.10847183389728,44.99600888286472,71.30998525230777,54.99397829381015
71.64939234827831,49.98213838311149,0.9992668535464859,-0.038285185167446105,0.038285185167446105,0.9992668535464859,-0.04155632638531144,71.45796642244107,44.98580411537906,71.84081827411555,54.97847265084392
72.0867218924585,49.961374609803975,0.9983962702864108,-0.05661172562450572,0.05661172562450572,0.9983962702864108,-0.04225111451263123,71.80366326433597,44.96939325837192,72.36978052058103,54.95335596123603
72.52119987603972,49.93270555382282,0.9971749040339705,-0.0751146508002388,0.0751146508002388,0.9971749040339705,-0.04291782679589881,72.14562662203852,44.94683103365297,72.89677313004091,54.91858007399267
72.95280911221884,49.896135751412174,0.9955932658771331,-0.09377659057623997,0.09377659057623997,0.9955932658771331,-0.04355357035228138,72.48392615933764,44.91816942202651,73.42169206510005,54.87410208079784
73.38153252767276,49.85167098893451,0.993642757939693,-0.11257917033803604,0.11257917033803604,0.993642757939693,-0.04415550485921339,72.81863667598257,44.88345719923604,73.94442837936295,54.819884778632975
73.80735316323388,49.79931830195522,0.9913157625025517,-0.13150307606282238,0.13150307606282238,0.9913157625025517,-0.04472087114136206,73.14983778291978,44.84273948944246,74.464868543548,54.75589711446798
74.23025417456093,49.73908597412927,0.9886057261344472,-0.15052813110572508,0.15052813110572508,0.9886057261344472,-0.045247020305771206,73.4776135190323,44.79605734345703,74.98289483008955,54.682114604801505
74.6502188328052,49.67098353589054,0.9855072373851806,-0.16963338427747388,0.16963338427747388,0.9855072373851806,-0.04573144292013311,73.80205191141782,44.74344734896464,75.49838575419257,54.59851972281645
75.06723052527244,49.59502176294386,0.9820160966275006,-0.18879720857175702,0.18879720857175702,0.9820160966275006,-0.04617179769315627,74.12324448241365,44.68494127980635,76.01121656813122,54.505102246081364
75.48127275607987,49.51121267455993,0.9781293767043686,-0.2079974096663792,0.2079974096663792,0.9781293767043686,-0.046565939094244745,74.44128570774798,44.62056579103809,76.52125980441177,54.40185955808177
75.89232914680888,49.41956953167364,0.9738454731467864,-0.22721134309605168,0.22721134309605168,0.9738454731467864,-0.04691194334413659,74.75627243132861,44.5503421659397,77.02838586228914,54.28879689740757
76.30038343715272,49.320106834785726,0.9691641428726695,-0.2464160387837689,0.2464160387837689,0.9691641428726695,-0.047208132220113073,75.06830324323387,44.47428612042238,77.53246363107156,54.165927549149075
76.70541948555986,49.21284032166844,0.9640865304568562,-0.2655883314297924,0.2655883314297924,0.9640865304568562,-0.04745309414949965,75.37747782841089,44.392407669384156,78.03336114270883,54.03327297395272
77.10742126987246,49.09778696487534,0.9586151812721978,-0.28470499509926267,0.28470499509926267,0.9586151812721978,-0.047645702113235766,75.68389629437615,44.30471105851435,78.53094624536877,53.89086287123633
77.50637288796015,48.97496496905583,0.952754041036316,-0.30374288022761947,0.30374288022761947,0.952754041036316,-0.047785127946222736,75.98765848682206,44.21119476387425,79.02508728909825,53.73873517423741
77.9022585583491,48.84439376807463,0.9465084415514021,-0.3226790511823412,0.3226790511823412,0.9465084415514021,-0.04787085270105987,76.28886330243739,44.11185156031762,79.51565381426082,53.576935975831645
78.2950626208463,48.706094021936806,0.9398850726877755,-0.34149092248359236,0.34149092248359236,0.9398850726877755,-0.04790267283395744,76.58760800842833,44.00666865849793,80.00251723326426,53.40551938537568
78.684769537159,48.56008761351882,0.9328919409275954,-0.3601563917971518,0.3601563917971518,0.9328919409275954,-0.04788070207273228,76.88398757817325,43.89562790888084,80.48555149614475,53.224547318156795
79.07136389150936,48.40639764510594,0.9255383150447408,-0.3786539678705904,0.3786539678705904,0.9255383150447408,-0.04780536893302552,77.17809405215641,43.77870606988223,80.96463373086232,53.03408922032965
